nombre,evasion,categoria,cantidad,complejo,duracion,orientacion,estacion,fecha
Ch1_20181118133847-03.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 13:38:47
Ch1_20181118133847-04.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,2018-11-18 13:38:47
Ch1_20181118135653-00.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 13:56:53
Ch1_20181118141458-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 14:14:58
Ch1_20181118141458-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 14:14:58
Ch1_20181118141458-02.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 14:14:58
Ch1_20181118143304-00.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 14:33:04
Ch1_20181118143304-01.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,2018-11-18 14:33:04
Ch1_20181118143304-02.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 14:33:04
Ch1_20181118143304-03.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 14:33:04
Ch1_20181118145109-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 14:51:09
Ch1_20181118150915-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 15:09:15
Ch1_20181118150915-01.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 15:09:15
Ch1_20181118150915-02.mkv,NO,CASO_4,0,NO,21.0,BACK,NIEVES,2018-11-18 15:09:15
Ch1_20181118150915-03.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,2018-11-18 15:09:15
Ch1_20181118152720-00.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 15:27:20
Ch1_20181118154526-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 15:45:26
Ch1_20181118154526-01.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 15:45:26
Ch1_20181118160332-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:03:32
Ch1_20181118162137-00.mkv,NO,CASO_4,0,NO,20.0,BACK,NIEVES,2018-11-18 16:21:37
Ch1_20181118162137-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 16:21:37
Ch1_20181118162137-02.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-18 16:21:37
Ch1_20181118163943-00.mkv,NO,CASO_4,0,NO,20.0,BACK,NIEVES,2018-11-18 16:39:43
Ch1_20181118163943-01.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,2018-11-18 16:39:43
Ch1_20181118165748-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118165748-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118165748-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118165748-03.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118165748-04.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118165748-05.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118165748-06.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118165748-07.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118165748-08.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118165748-09.mkv,NO,CASO_4,0,NO,21.0,BACK,NIEVES,2018-11-18 16:57:48
Ch1_20181118171554-00.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 17:15:54
Ch1_20181118173358-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 17:33:58
Ch1_20181118173358-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 17:33:58
Ch1_20181118173358-02.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 17:33:58
Ch1_20181118175157-00.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 17:51:57
Ch1_20181118175157-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 17:51:57
Ch1_20181118175157-02.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 17:51:57
Ch1_20181118175157-03.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 17:51:57
Ch1_20181118175157-04.mkv,SI,CASO_1,4,NO,20.0,BACK,NIEVES,2018-11-18 17:51:57
Ch1_20181118175157-05.mkv,NO,CASO_4,0,NO,21.0,BACK,NIEVES,2018-11-18 17:51:57
Ch1_20181118175157-06.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 17:51:57
Ch1_20181118175157-07.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 17:51:57
Ch1_20181118175157-08.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-18 17:51:57
Ch1_20181118182755-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 18:27:55
Ch1_20181118182755-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 18:27:55
Ch1_20181118184556-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 18:45:56
Ch1_20181118184556-01.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 18:45:56
Ch1_20181118190355-00.mkv,SI,CASO_1,4,NO,21.0,BACK,NIEVES,2018-11-18 19:03:55
Ch1_20181118190355-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 19:03:55
Ch1_20181118190355-02.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 19:03:55
Ch1_20181118190355-03.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 19:03:55
Ch1_20181118190355-04.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 19:03:55
Ch1_20181118192154-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 19:21:54
Ch1_20181118192154-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 19:21:54
Ch1_20181118193953-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 19:39:53
Ch1_20181118193953-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 19:39:53
Ch1_20181118195754-00.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,2018-11-18 19:57:54
Ch1_20181118195754-01.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 19:57:54
Ch1_20181118201555-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 20:15:55
Ch1_20181118201555-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 20:15:55
Ch1_20181118201555-02.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 20:15:55
Ch1_20181118201555-03.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 20:15:55
Ch1_20181118201555-04.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 20:15:55
Ch1_20181118203354-00.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 20:33:54
Ch1_20181118203354-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 20:33:54
Ch1_20181118203354-02.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 20:33:54
Ch1_20181118203354-03.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 20:33:54
Ch1_20181118203354-04.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 20:33:54
Ch1_20181118203354-05.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 20:33:54
Ch1_20181118205155-00.mkv,SI,CASO_1,4,NO,20.0,BACK,NIEVES,2018-11-18 20:51:55
Ch1_20181118205155-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 20:51:55
Ch1_20181118205155-02.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 20:51:55
Ch1_20181118205155-03.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 20:51:55
Ch1_20181118210954-00.mkv,SI,CASO_1,5,NO,20.0,BACK,NIEVES,2018-11-18 21:09:54
Ch1_20181118210954-01.mkv,SI,CASO_1,6,NO,20.0,BACK,NIEVES,2018-11-18 21:09:54
Ch1_20181118210954-02.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 21:09:54
Ch1_20181118210954-03.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 21:09:54
Ch1_20181118210954-04.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 21:09:54
Ch1_20181118212753-00.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-18 21:27:53
Ch1_20181118220353-00.mkv,NO,CASO_4,0,NO,20.0,BACK,NIEVES,2018-11-18 22:03:53
Ch1_20181118222152-00.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-18 22:21:52
Ch1_20181118225749-00.mkv,NO,CASO_4,0,NO,21.0,BACK,NIEVES,2018-11-18 22:57:49
Ch1_20181119050339-00.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-19 05:03:39
Ch1_20181119052140-00.mkv,SI,CASO_1,2,YES,21.0,BACK,NIEVES,2018-11-19 05:21:40
Ch1_20181119052140-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 05:21:40
Ch1_20181119052140-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 05:21:40
Ch1_20181119052140-03.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,2018-11-19 05:21:40
Ch1_20181119053939-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 05:39:39
Ch1_20181119053939-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 05:39:39
Ch1_20181119053939-02.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 05:39:39
Ch1_20181119055740-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 05:57:40
Ch1_20181119055740-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 05:57:40
Ch1_20181119055740-02.mkv,SI,CASO_1,4,NO,21.0,BACK,NIEVES,2018-11-19 05:57:40
Ch1_20181119055740-03.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 05:57:40
Ch1_20181119055740-04.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 05:57:40
Ch1_20181119061545-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 06:15:45
Ch1_20181119061545-01.mkv,SI,CASO_1,1,YES,20.0,BACK,NIEVES,2018-11-19 06:15:45
Ch1_20181119061545-02.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 06:15:45
Ch1_20181119061545-03.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-19 06:15:45
Ch1_20181119072807-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 07:28:07
Ch1_20181119072807-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 07:28:07
Ch1_20181119080418-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 08:04:18
Ch1_20181119080418-01.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-19 08:04:18
Ch1_20181119082224-00.mkv,SI,CASO_3,2,NO,21.0,BACK,NIEVES,2018-11-19 08:22:24
Ch1_20181119082224-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 08:22:24
Ch1_20181119082224-02.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 08:22:24
Ch1_20181119084029-00.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-19 08:40:29
Ch1_20181119085835-00.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-19 08:58:35
Ch1_20181119085835-01.mkv,SI,CASO_1,2,YES,21.0,BACK,NIEVES,2018-11-19 08:58:35
Ch1_20181119085835-02.mkv,SI,CASO_1,5,NO,20.0,BACK,NIEVES,2018-11-19 08:58:35
Ch1_20181119085835-03.mkv,SI,CASO_1,1,YES,20.0,BACK,NIEVES,2018-11-19 08:58:35
Ch1_20181119085835-04.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 08:58:35
Ch1_20181119085835-05.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 08:58:35
Ch1_20181119085835-06.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 08:58:35
Ch1_20181119095252-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 09:52:52
Ch1_20181119102903-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 10:29:03
Ch1_20181119104708-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 10:47:08
Ch1_20181119104708-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 10:47:08
Ch1_20181119110516-00.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 11:05:16
Ch1_20181119110516-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 11:05:16
Ch1_20181119110516-02.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 11:05:16
Ch1_20181119110516-03.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 11:05:16
Ch1_20181119112321-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 11:23:21
Ch1_20181119112321-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 11:23:21
Ch1_20181119114127-00.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-19 11:41:27
Ch1_20181119114127-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 11:41:27
Ch1_20181119114127-02.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 11:41:27
Ch1_20181119115932-00.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-02.mkv,SI,CASO_1,1,YES,21.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-03.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-04.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-05.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-06.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-07.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-08.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-09.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119115932-10.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 11:59:32
Ch1_20181119121740-00.mkv,NO,CASO_2,0,NO,21.0,BACK,NIEVES,2018-11-19 12:17:40
Ch1_20181119121740-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 12:17:40
Ch1_20181119121740-02.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 12:17:40
Ch1_20181119121740-03.mkv,SI,CASO_3,1,YES,20.0,BACK,NIEVES,2018-11-19 12:17:40
Ch1_20181119123545-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 12:35:45
Ch1_20181119123545-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 12:35:45
Ch1_20181119123545-02.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-19 12:35:45
Ch1_20181119125353-00.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 12:53:53
Ch1_20181119133004-00.mkv,SI,CASO_1,5,NO,20.0,BACK,NIEVES,2018-11-19 13:30:04
Ch1_20181119133004-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 13:30:04
Ch1_20181119133004-02.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-19 13:30:04
Ch1_20181119133004-03.mkv,SI,CASO_3,1,NO,20.0,BACK,NIEVES,2018-11-19 13:30:04
Ch1_20181119133004-04.mkv,SI,CASO_1,4,NO,20.0,BACK,NIEVES,2018-11-19 13:30:04
Ch1_20181119133004-05.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 13:30:04
Ch1_20181119133004-06.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 13:30:04
Ch1_20181119133004-07.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-19 13:30:04
Ch1_20181119134810-00.mkv,SI,CASO_3,1,NO,20.0,BACK,NIEVES,2018-11-19 13:48:10
Ch1_20181119134810-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 13:48:10
Ch1_20181119134810-02.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 13:48:10
Ch1_20181119134810-03.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 13:48:10
Ch1_20181119134810-04.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 13:48:10
Ch1_20181119134810-05.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 13:48:10
Ch1_20181119134810-06.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-19 13:48:10
Ch1_20181119134810-07.mkv,SI,CASO_1,3,YES,21.0,BACK,NIEVES,2018-11-19 13:48:10
Ch1_20181119134810-08.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 13:48:10
Ch1_20181119140615-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 14:06:15
Ch1_20181119140615-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 14:06:15
Ch1_20181119151839-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 15:18:39
Ch1_20181119151839-01.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 15:18:39
Ch1_20181119151839-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 15:18:39
Ch1_20181119151839-03.mkv,SI,CASO_1,1,YES,20.0,BACK,NIEVES,2018-11-19 15:18:39
Ch1_20181119151839-04.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-19 15:18:39
Ch1_20181119151839-05.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 15:18:39
Ch1_20181119151839-06.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 15:18:39
Ch1_20181119151839-07.mkv,SI,CASO_1,4,NO,20.0,BACK,NIEVES,2018-11-19 15:18:39
Ch1_20181119155450-00.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 15:54:50
Ch1_20181119163103-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 16:31:03
Ch1_20181119163103-01.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-19 16:31:03
Ch1_20181119163103-02.mkv,SI,CASO_1,2,YES,21.0,BACK,NIEVES,2018-11-19 16:31:03
Ch1_20181119163103-03.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-19 16:31:03
Ch1_20181119163103-04.mkv,SI,CASO_1,5,NO,21.0,BACK,NIEVES,2018-11-19 16:31:03
Ch1_20181119163103-05.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-19 16:31:03
Ch1_20181119174321-00.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 17:43:21
Ch1_20181119174321-01.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-19 17:43:21
Ch1_20181119174321-02.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 17:43:21
Ch1_20181119174321-03.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 17:43:21
Ch1_20181119174321-04.mkv,SI,CASO_1,5,NO,20.0,BACK,NIEVES,2018-11-19 17:43:21
Ch1_20181119174321-05.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 17:43:21
Ch1_20181119174321-06.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 17:43:21
Ch1_20181119180120-00.mkv,SI,CASO_1,3,YES,20.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-01.mkv,SI,CASO_1,2,YES,20.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-02.mkv,SI,CASO_1,1,YES,20.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-03.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-04.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-05.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-06.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-07.mkv,SI,CASO_1,5,NO,20.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-08.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-09.mkv,SI,CASO_1,5,NO,21.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119180120-10.mkv,SI,CASO_1,8,YES,21.0,BACK,NIEVES,2018-11-19 18:01:20
Ch1_20181119181919-00.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 18:19:19
Ch1_20181119181919-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 18:19:19
Ch1_20181119181919-02.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-19 18:19:19
Ch1_20181119181919-03.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-19 18:19:19
Ch2_20181118060613-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 06:06:13
Ch2_20181118060613-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 06:06:13
Ch2_20181118060613-02.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 06:06:13
Ch2_20181118060613-03.mkv,SI,CASO_2,1,NO,20.0,FRONT,NIEVES,2018-11-18 06:06:13
Ch2_20181118060613-04.mkv,NO,CASO_2,0,NO,20.0,FRONT,NIEVES,2018-11-18 06:06:13
Ch2_20181118060613-05.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 06:06:13
Ch2_20181118062418-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 06:24:18
Ch2_20181118062418-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 06:24:18
Ch2_20181118062418-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 06:24:18
Ch2_20181118062418-03.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 06:24:18
Ch2_20181118062418-04.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 06:24:18
Ch2_20181118064224-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 06:42:24
Ch2_20181118070029-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 07:00:29
Ch2_20181118070029-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 07:00:29
Ch2_20181118070029-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 07:00:29
Ch2_20181118070029-03.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 07:00:29
Ch2_20181118071835-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 07:18:35
Ch2_20181118071835-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 07:18:35
Ch2_20181118071835-02.mkv,NO,CASO_2,0,NO,20.0,FRONT,NIEVES,2018-11-18 07:18:35
Ch2_20181118073640-00.mkv,NO,CASO_3,0,NO,20.0,FRONT,NIEVES,2018-11-18 07:36:40
Ch2_20181118073640-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 07:36:40
Ch2_20181118073640-02.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 07:36:40
Ch2_20181118073640-03.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 07:36:40
Ch2_20181118081251-00.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-18 08:12:51
Ch2_20181118081251-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 08:12:51
Ch2_20181118081251-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 08:12:51
Ch2_20181118081251-03.mkv,SI,CASO_1,1,YES,21.0,FRONT,NIEVES,2018-11-18 08:12:51
Ch2_20181118084902-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 08:49:02
Ch2_20181118084902-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 08:49:02
Ch2_20181118090708-00.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-18 09:07:08
Ch2_20181118090708-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 09:07:08
Ch2_20181118090708-02.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 09:07:08
Ch2_20181118092513-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 09:25:13
Ch2_20181118092513-01.mkv,SI,CASO_1,4,NO,21.0,FRONT,NIEVES,2018-11-18 09:25:13
